,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,make_code
137894,26.2,33.7,0.0,6.0,8.7,14,46.0,8,14,19.0,26.0,84.0,50.0,1009.4,1006.5,7.0,7.0,28.2,31.8,0,0,0
104758,13.8,27.2,0.0,12.0,12.5,10,44.0,9,8,28.0,24.0,53.0,21.0,1023.3,1020.2,0.0,0.0,16.3,24.7,0,0,0
61525,10.3,22.6,0.0,6.4,7.8,13,43.0,13,13,24.0,24.0,73.0,46.0,1023.6,1022.4,7.0,3.0,15.0,21.3,0,0,0
74538,12.5,19.6,0.0,4.8,6.7,9,33.0,8,8,15.0,15.0,67.0,66.0,1026.0,1026.5,8.0,8.0,15.9,18.3,0,0,0
31618,19.5,24.7,0.0,5.8,9.2,2,33.0,9,2,9.0,24.0,63.0,56.0,1020.3,1019.2,7.0,4.0,22.0,23.1,0,0,0
98766,12.7,21.6,0.0,4.8,6.7,10,41.0,11,8,20.0,24.0,62.0,49.0,1026.2,1025.4,8.0,6.0,16.5,19.9,0,0,0
116487,24.1,35.0,0.0,12.0,10.8,4,44.0,1,5,30.0,13.0,30.0,19.0,1019.0,1014.6,1.0,3.0,28.3,34.1,0,0,0
69968,11.3,27.6,0.0,8.0,12.3,8,43.0,8,8,15.0,22.0,59.0,30.0,1024.2,1021.0,2.0,0.0,14.5,24.0,0,0,0
119680,23.8,35.3,0.0,12.0,10.8,11,35.0,1,1,13.0,9.0,34.0,22.0,1018.9,1014.5,1.0,3.0,28.2,34.6,0,0,0
34623,18.9,24.3,0.0,5.8,9.2,8,37.0,11,10,22.0,24.0,83.0,63.0,1020.5,1019.3,7.0,4.0,19.7,22.3,0,0,0
64525,11.4,19.7,0.6,4.8,1.6,10,41.0,12,8,17.0,31.0,91.0,55.0,1024.2,1024.2,7.0,7.0,13.1,18.5,0,0,0
77540,13.2,21.2,0.0,4.8,1.6,8,39.0,8,15,13.0,19.0,71.0,53.0,1024.1,1023.9,7.0,7.0,14.9,20.1,0,0,0
22406,21.1,25.0,1.2,2.0,8.7,10,37.0,10,9,17.0,20.0,92.0,84.0,1006.7,1005.6,7.0,5.0,22.9,23.7,1,1,1
77905,20.1,36.9,0.0,12.4,2.7,3,37.0,5,4,6.0,9.0,55.0,32.0,1013.4,1011.6,6.0,7.0,25.8,34.5,0,0,0
87036,25.8,36.5,0.0,6.4,7.2,9,33.0,4,4,6.0,17.0,61.0,63.0,1010.5,1007.4,5.0,5.0,31.8,33.0,0,0,0
135075,25.0,38.5,0.0,9.8,8.8,6,39.0,3,5,22.0,17.0,49.0,31.0,1008.1,1004.2,7.0,7.0,30.6,36.5,0,0,0
70332,22.2,40.0,0.0,10.6,12.0,9,22.0,4,15,13.0,7.0,38.0,12.0,1011.4,1009.4,0.0,2.0,28.9,39.0,0,0,0
129008,19.0,34.7,0.0,6.6,11.0,7,56.0,6,2,24.0,22.0,50.0,31.0,1011.5,1009.4,1.0,4.0,22.8,32.5,0,1,1
120045,17.1,29.6,0.0,9.0,12.3,12,41.0,9,11,11.0,22.0,62.0,49.0,1014.9,1012.1,1.0,1.0,22.8,27.5,0,0,0
74901,17.0,32.3,0.0,10.4,7.2,13,28.0,13,2,15.0,9.0,80.0,46.0,1011.7,1009.6,8.0,2.0,20.2,31.4,0,0,0
37993,20.6,34.3,0.0,11.2,12.9,0,35.0,1,1,26.0,15.0,54.0,26.0,1015.5,1012.6,1.0,1.0,24.4,33.1,0,0,0
31979,20.7,27.4,1.2,3.4,10.7,0,31.0,2,0,4.0,20.0,82.0,62.0,1017.7,1016.9,3.0,6.0,23.8,26.8,1,0,0
116852,15.7,32.1,0.0,9.0,12.3,9,54.0,10,11,20.0,17.0,57.0,35.0,1014.9,1011.7,1.0,1.0,22.9,30.7,0,0,0
99131,18.6,39.7,0.0,10.4,7.2,7,56.0,10,7,11.0,37.0,73.0,18.0,1011.3,1008.4,7.0,6.0,20.8,36.8,0,0,0
22771,20.0,26.4,0.0,7.2,7.6,0,46.0,1,0,28.0,31.0,69.0,65.0,1018.5,1016.3,6.0,7.0,23.3,23.8,0,0,0
120410,18.8,24.9,0.2,5.8,9.2,12,37.0,12,15,17.0,20.0,60.0,53.0,1016.9,1016.5,6.0,5.0,21.6,22.7,0,0,0
70697,18.4,41.2,0.0,8.0,10.1,7,30.0,1,6,11.0,13.0,26.0,11.0,1019.8,1016.3,1.0,5.0,26.7,38.9,0,0,0
93372,25.8,31.4,0.0,9.4,2.5,1,41.0,10,2,20.0,22.0,71.0,81.0,1015.0,1011.5,7.0,6.0,27.8,28.5,0,1,1
87401,25.7,34.1,0.0,9.6,8.7,9,50.0,10,2,17.0,19.0,61.0,62.0,1013.5,1010.4,1.0,4.0,30.8,31.7,0,1,1
117217,17.3,25.4,0.6,5.8,9.2,12,44.0,12,15,28.0,26.0,61.0,47.0,1016.8,1016.3,6.0,5.0,21.2,23.3,0,0,0
32344,20.8,28.8,1.2,3.8,11.6,1,39.0,13,1,11.0,24.0,71.0,59.0,1025.4,1022.0,1.0,6.0,24.3,28.0,1,0,0
78267,13.2,31.0,0.0,6.4,0.2,12,28.0,0,12,7.0,13.0,80.0,30.0,1022.4,1021.5,7.0,7.0,16.7,29.1,0,0,0
35352,21.5,31.1,0.0,3.8,11.6,4,41.0,7,1,9.0,28.0,74.0,56.0,1025.3,1021.7,1.0,6.0,24.9,28.7,0,0,0
84370,21.2,31.8,0.2,10.2,12.0,0,41.0,9,2,11.0,15.0,56.0,47.0,1022.6,1019.2,4.0,5.0,27.1,29.7,0,0,0
65255,13.6,30.6,0.0,6.4,0.2,3,30.0,3,8,24.0,20.0,28.0,26.0,1022.0,1021.7,7.0,7.0,23.5,27.9,0,0,0
23136,21.6,24.4,1.4,4.8,2.3,9,43.0,9,9,28.0,26.0,75.0,88.0,1018.9,1016.2,7.0,7.0,22.7,21.6,1,1,1
138624,26.9,33.9,0.0,7.4,11.8,6,28.0,1,14,11.0,17.0,73.0,60.0,1013.6,1009.8,3.0,4.0,31.0,33.6,0,0,0
38358,18.5,36.0,0.0,8.4,9.5,1,28.0,1,13,13.0,11.0,57.0,24.0,1023.7,1019.2,3.0,7.0,24.6,34.6,0,0,0
102491,18.5,39.0,0.0,10.2,6.3,13,37.0,4,7,15.0,13.0,26.0,11.0,1019.4,1015.8,7.0,6.0,25.9,36.6,0,0,0
138990,25.1,34.0,0.0,7.8,11.8,14,33.0,15,14,13.0,26.0,75.0,60.0,1011.7,1008.0,1.0,2.0,29.2,33.2,0,0,0
68056,12.8,33.3,0.0,7.8,12.3,3,52.0,5,3,11.0,22.0,55.0,24.0,1015.5,1010.4,5.0,6.0,17.2,31.1,0,0,0
84734,22.5,30.3,0.0,10.8,7.6,2,37.0,9,2,13.0,17.0,58.0,43.0,1019.9,1016.7,7.0,5.0,26.6,28.8,0,0,0
65621,9.6,34.0,0.0,7.8,12.3,5,69.0,3,3,26.0,39.0,31.0,24.0,1015.3,1010.3,5.0,6.0,21.1,32.2,0,0,0
35718,19.5,30.1,0.0,7.0,12.2,4,57.0,3,4,28.0,35.0,56.0,47.0,1021.5,1018.2,2.0,1.0,25.5,28.0,0,0,0
129738,10.3,28.1,0.0,5.0,11.1,6,46.0,6,4,24.0,22.0,77.0,29.0,1016.3,1011.5,7.0,7.0,12.5,25.9,0,0,0
117583,7.8,24.7,0.0,7.0,11.9,12,41.0,8,12,15.0,30.0,48.0,42.0,1021.9,1019.4,3.0,1.0,19.3,24.1,0,0,0
120776,10.1,24.1,0.0,7.0,11.9,11,33.0,9,11,13.0,17.0,59.0,49.0,1021.9,1019.8,3.0,1.0,19.0,22.8,0,0,0
78629,10.4,33.1,0.0,7.8,12.3,3,48.0,0,5,7.0,24.0,65.0,20.0,1015.6,1011.1,5.0,6.0,16.3,31.4,0,0,0
32710,19.3,27.7,0.0,7.0,12.2,4,48.0,5,4,15.0,22.0,50.0,47.0,1021.6,1018.5,2.0,1.0,25.8,26.2,0,0,0
44493,11.6,19.6,0.0,2.8,1.6,0,33.0,9,2,6.0,17.0,71.0,64.0,1023.6,1021.8,7.0,8.0,14.0,17.9,0,0,0
103058,16.8,28.6,0.0,13.8,10.9,8,54.0,8,11,24.0,20.0,64.0,24.0,1015.1,1013.6,1.0,1.0,18.3,27.6,0,0,0
97057,13.8,18.9,0.4,4.0,1.5,12,41.0,8,10,19.0,28.0,80.0,56.0,1016.1,1016.2,7.0,7.0,14.9,17.5,0,0,0
11960,15.8,31.3,0.0,7.8,11.3,0,28.0,0,8,15.0,9.0,63.0,23.0,1016.5,1012.2,1.0,1.0,20.6,29.7,0,0,0
59816,13.8,34.1,0.0,6.8,5.2,11,50.0,2,5,7.0,20.0,62.0,21.0,1010.2,1008.2,7.0,5.0,19.6,31.2,0,0,0
100056,10.8,23.4,0.0,9.0,11.0,15,41.0,10,15,15.0,6.0,64.0,30.0,1016.7,1014.7,2.0,3.0,15.3,23.3,0,0,0
20698,20.5,22.4,0.0,5.0,0.3,9,56.0,2,2,28.0,30.0,74.0,74.0,1009.5,1007.0,7.0,7.0,21.2,21.3,0,0,0
6019,20.9,34.3,0.0,10.2,7.9,6,28.0,4,14,13.0,13.0,46.0,19.0,1014.4,1011.9,7.0,1.0,21.9,32.8,0,0,0
44858,10.1,30.3,0.0,6.6,7.6,13,48.0,11,7,2.0,20.0,82.0,26.0,1017.2,1013.2,2.0,4.0,14.8,28.7,0,0,0
90934,22.1,32.4,0.0,8.4,10.6,1,41.0,9,4,19.0,28.0,58.0,59.0,1011.8,1008.0,3.0,6.0,28.6,29.5,0,1,1
81956,19.3,28.6,0.0,6.0,10.8,9,37.0,8,9,11.0,17.0,56.0,51.0,1015.2,1013.0,1.0,3.0,25.7,27.4,0,0,0
84966,24.0,32.3,0.0,7.4,9.1,2,50.0,10,2,24.0,30.0,67.0,60.0,1010.2,1007.3,5.0,7.0,28.6,30.4,0,0,0
9007,17.0,25.9,0.4,3.2,9.0,11,33.0,12,10,13.0,13.0,78.0,63.0,1017.0,1015.1,7.0,5.0,20.6,25.0,0,1,1
136185,25.3,33.8,0.0,8.0,10.7,7,39.0,12,14,11.0,28.0,77.0,58.0,1010.0,1007.0,1.0,1.0,29.3,33.3,0,0,0
68260,17.5,28.6,0.0,12.4,10.3,15,41.0,12,15,19.0,13.0,76.0,33.0,1015.1,1012.8,7.0,2.0,17.6,26.9,0,0,0
38895,12.2,26.7,0.0,5.8,8.4,9,33.0,15,2,2.0,24.0,99.0,57.0,1017.4,1014.7,1.0,3.0,19.4,26.3,0,0,0
35919,17.0,31.0,0.0,8.6,2.7,15,33.0,0,0,11.0,6.0,52.0,40.0,1015.4,1012.9,7.0,7.0,21.6,26.9,0,0,0
32914,17.7,28.0,0.0,5.6,8.4,5,57.0,7,4,13.0,28.0,71.0,49.0,1017.9,1014.8,1.0,6.0,21.4,27.0,0,1,1
12325,15.8,35.1,0.0,7.6,9.6,9,33.0,5,2,19.0,13.0,71.0,21.0,1017.9,1014.0,2.0,3.0,23.2,33.9,0,0,0
115143,20.6,33.7,0.0,7.6,5.0,3,50.0,0,1,13.0,9.0,70.0,35.0,1015.4,1010.2,7.0,7.0,24.4,32.2,0,1,1
60181,10.9,21.3,0.0,7.0,10.5,13,41.0,15,15,17.0,26.0,62.0,43.0,1022.2,1020.0,2.0,1.0,15.0,20.6,0,0,0
100420,10.9,26.0,0.2,6.4,11.2,9,28.0,0,0,17.0,11.0,71.0,24.0,1024.8,1022.1,2.0,2.0,13.8,24.3,0,0,0
33279,20.8,24.8,0.0,8.4,6.3,10,48.0,9,9,17.0,24.0,63.0,58.0,1020.5,1018.9,7.0,4.0,22.1,23.8,0,0,0
39258,20.4,26.7,0.0,6.4,7.8,11,63.0,9,9,17.0,20.0,69.0,57.0,1019.6,1017.8,7.0,2.0,22.7,25.2,0,0,0
66374,13.1,22.5,0.0,5.8,11.0,8,33.0,15,12,17.0,11.0,64.0,41.0,1023.4,1022.0,3.0,1.0,13.9,21.1,0,0,0
6383,18.5,30.3,0.0,8.6,11.4,8,28.0,9,8,13.0,13.0,43.0,18.0,1019.8,1017.5,1.0,1.0,21.8,28.8,0,0,0
73201,6.7,17.9,1.4,3.6,11.0,13,37.0,15,14,6.0,20.0,68.0,52.0,1024.1,1023.5,6.0,3.0,13.3,17.5,1,0,0
36284,8.4,25.3,0.0,5.4,10.6,12,31.0,13,15,7.0,19.0,76.0,30.0,1020.5,1018.6,1.0,1.0,14.4,24.3,0,0,0
133366,14.6,32.4,0.0,10.0,11.3,9,50.0,10,9,9.0,26.0,44.0,31.0,1014.9,1011.7,1.0,1.0,23.3,31.5,0,0,0
82318,20.5,28.5,0.0,2.8,1.9,5,20.0,15,4,7.0,9.0,71.0,68.0,1018.4,1016.5,8.0,8.0,25.5,26.7,0,0,0
76197,10.8,21.3,0.0,5.8,11.0,11,30.0,13,12,9.0,13.0,71.0,45.0,1023.3,1022.0,1.0,0.0,13.3,20.4,0,0,0
118336,21.1,32.9,0.0,7.6,5.0,3,70.0,2,2,9.0,4.0,69.0,42.0,1015.0,1010.2,7.0,7.0,24.8,31.5,0,1,1
103421,20.8,32.8,0.0,10.8,7.8,10,46.0,2,9,24.0,17.0,50.0,26.0,1021.5,1019.3,0.0,4.0,23.3,31.3,0,0,0
21063,18.9,25.9,0.0,6.4,8.9,4,39.0,1,4,20.0,22.0,66.0,61.0,1020.5,1018.7,4.0,3.0,22.6,24.1,0,0,0
63181,9.9,21.0,0.0,5.8,11.0,8,33.0,15,12,17.0,11.0,63.0,40.0,1023.4,1021.8,1.0,0.0,13.4,19.9,0,0,0
9371,17.3,27.8,0.0,5.0,9.1,8,39.0,12,8,24.0,30.0,64.0,69.0,1018.0,1016.6,1.0,1.0,24.9,26.8,0,0,0
118701,19.4,32.1,0.0,8.2,10.4,4,35.0,5,15,19.0,15.0,47.0,50.0,1012.0,1010.7,1.0,6.0,26.7,28.8,0,0,0
103781,15.2,22.0,0.0,3.4,1.9,11,43.0,12,11,24.0,24.0,76.0,48.0,1012.8,1011.9,7.0,8.0,16.2,20.3,0,0,0
100785,15.1,19.2,0.2,3.2,3.9,12,43.0,15,15,15.0,24.0,90.0,84.0,1009.1,1009.1,7.0,7.0,15.9,17.1,0,0,0
91663,24.9,31.6,0.0,5.0,8.8,3,30.0,7,7,7.0,17.0,72.0,72.0,1007.3,1005.1,7.0,5.0,29.2,30.3,0,0,0
115508,20.9,34.0,0.0,8.2,10.4,5,43.0,3,15,26.0,20.0,43.0,41.0,1012.3,1010.6,1.0,6.0,27.3,30.4,0,0,0
133731,17.0,22.7,0.0,6.0,0.3,9,30.0,2,0,15.0,9.0,68.0,59.0,1012.3,1010.2,7.0,7.0,18.4,22.5,0,0,0
115844,13.3,25.9,0.0,6.8,10.6,0,57.0,0,2,33.0,39.0,40.0,29.0,1022.7,1019.3,2.0,0.0,20.1,24.7,0,0,0
137251,27.0,32.0,0.0,6.2,5.3,14,41.0,13,14,15.0,28.0,79.0,66.0,1008.2,1005.4,6.0,7.0,29.2,30.9,0,1,1
73897,9.3,17.4,0.0,4.0,4.0,15,56.0,13,13,19.0,28.0,50.0,65.0,1011.2,1008.3,6.0,7.0,14.7,16.9,0,1,1
60882,6.9,19.6,0.8,2.8,8.6,14,24.0,14,14,13.0,11.0,91.0,44.0,1011.7,1007.2,3.0,3.0,11.1,18.9,0,0,0
45915,10.7,19.4,0.0,6.8,3.0,10,28.0,8,3,11.0,6.0,86.0,68.0,1009.2,1006.3,8.0,7.0,11.5,17.1,0,0,0
69326,7.5,21.8,0.0,5.8,9.3,12,39.0,8,12,9.0,19.0,75.0,31.0,1013.6,1010.5,0.0,1.0,11.2,20.7,0,0,0
119037,14.4,26.2,0.0,6.8,10.6,10,39.0,0,2,17.0,17.0,46.0,34.0,1022.3,1018.7,2.0,0.0,20.2,25.3,0,0,0
104117,11.4,22.5,0.0,13.2,9.7,9,57.0,8,11,20.0,26.0,56.0,30.0,1014.5,1012.5,0.0,1.0,14.1,21.3,0,0,0
101121,5.8,17.1,0.0,4.6,1.4,13,39.0,5,13,7.0,22.0,85.0,49.0,1014.5,1012.0,7.0,7.0,10.8,16.1,0,1,1
21763,18.3,25.5,0.8,2.8,10.4,4,24.0,6,6,7.0,11.0,73.0,62.0,1011.4,1011.1,1.0,1.0,22.8,25.1,0,0,0
98123,8.3,17.3,1.0,4.0,4.0,13,46.0,7,14,15.0,28.0,74.0,64.0,1012.0,1008.9,6.0,7.0,12.5,15.6,0,1,1
83011,22.2,25.1,0.2,4.0,0.0,1,26.0,2,9,11.0,9.0,83.0,97.0,1006.8,1004.9,8.0,8.0,24.9,21.7,0,1,1
36985,8.3,21.8,0.0,5.8,10.6,14,28.0,3,13,6.0,15.0,83.0,51.0,1008.5,1006.3,1.0,1.0,11.9,20.6,0,0,0
119343,12.1,25.6,0.0,6.8,11.2,11,39.0,10,11,11.0,20.0,53.0,49.0,1020.3,1016.8,1.0,1.0,18.9,24.0,0,0,0
31281,21.1,31.8,0.0,6.8,4.4,7,59.0,6,6,20.0,20.0,56.0,41.0,1013.5,1011.0,6.0,7.0,26.1,31.5,0,0,0
67247,14.7,20.5,0.4,5.4,3.3,13,43.0,6,5,13.0,15.0,67.0,49.0,1012.8,1011.7,3.0,7.0,15.7,19.6,0,0,0
13320,18.9,31.9,0.0,8.0,6.0,5,43.0,5,3,22.0,17.0,73.0,41.0,1019.6,1014.7,6.0,6.0,21.7,30.7,0,1,1
22069,19.0,24.9,0.0,5.8,11.0,1,33.0,0,0,19.0,19.0,63.0,57.0,1022.4,1020.1,3.0,1.0,22.9,23.8,0,1,1
134373,18.9,39.2,0.0,11.8,7.9,12,33.0,1,4,13.0,13.0,27.0,13.0,1012.6,1008.7,1.0,6.0,28.1,37.4,0,0,0
101427,12.8,19.4,0.0,7.4,0.7,13,37.0,6,13,7.0,19.0,61.0,60.0,1015.7,1014.8,7.0,7.0,13.4,16.5,0,1,1
116150,12.8,26.7,0.0,6.8,11.2,12,41.0,2,13,15.0,26.0,45.0,42.0,1020.2,1016.4,1.0,1.0,19.3,24.5,0,0,0
34286,21.5,33.6,0.0,6.8,4.4,3,69.0,3,6,28.0,30.0,50.0,34.0,1013.1,1010.8,6.0,7.0,26.3,33.2,0,1,1
83316,20.8,28.1,0.4,5.0,4.9,1,19.0,14,1,2.0,9.0,79.0,73.0,1020.9,1017.3,7.0,7.0,24.7,26.4,0,0,0
34651,18.6,30.0,0.0,6.0,9.5,11,46.0,3,4,11.0,26.0,68.0,51.0,1017.8,1014.1,3.0,2.0,23.5,27.4,0,1,1
119708,18.7,31.7,0.0,8.2,9.4,1,44.0,0,0,11.0,17.0,55.0,37.0,1015.6,1013.4,7.0,8.0,23.7,31.4,0,0,0
134738,19.0,35.8,0.0,11.0,11.5,10,37.0,9,0,19.0,11.0,22.0,14.0,1014.8,1011.2,1.0,3.0,27.6,35.0,0,0,0
137922,27.4,32.2,0.4,6.0,6.8,14,37.0,15,14,13.0,19.0,77.0,55.0,1009.4,1006.7,4.0,7.0,30.6,31.1,0,0,0
83680,19.6,29.5,0.6,6.2,9.9,0,24.0,8,1,6.0,13.0,64.0,55.0,1018.2,1015.3,6.0,1.0,25.7,27.6,0,0,0
69996,8.5,23.1,0.0,8.8,10.9,8,39.0,8,11,15.0,15.0,76.0,25.0,1022.1,1019.3,2.0,1.0,10.9,21.6,0,0,0
22434,19.5,23.3,0.8,4.4,6.3,0,33.0,2,9,19.0,17.0,76.0,70.0,1018.9,1017.4,7.0,6.0,21.3,22.5,0,0,0
116515,18.7,31.7,0.0,8.2,9.4,0,70.0,0,0,22.0,33.0,50.0,33.0,1015.4,1013.6,7.0,8.0,23.9,31.3,0,0,0
101790,7.8,19.6,0.0,5.6,10.9,9,43.0,0,0,20.0,13.0,66.0,32.0,1022.8,1019.2,3.0,2.0,11.2,18.7,0,0,0
31646,18.7,26.7,0.0,6.0,9.5,11,37.0,2,1,6.0,20.0,68.0,60.0,1017.8,1014.5,3.0,2.0,23.6,25.7,0,0,0
104786,13.1,29.7,0.0,11.4,11.4,10,48.0,9,2,26.0,9.0,53.0,23.0,1019.4,1016.7,0.0,0.0,15.1,26.8,0,0,0
64553,10.8,18.4,0.0,5.0,1.1,11,41.0,12,10,15.0,24.0,72.0,48.0,1020.9,1020.2,7.0,7.0,12.4,17.1,0,0,0
64918,8.1,29.3,0.0,5.6,10.7,3,52.0,3,3,9.0,28.0,63.0,24.0,1021.7,1016.8,1.0,5.0,15.8,28.3,0,0,0
129036,8.0,21.7,0.0,3.8,8.7,3,44.0,6,2,15.0,11.0,76.0,49.0,1024.2,1017.6,5.0,7.0,10.8,20.3,0,1,1
77933,8.6,29.5,0.0,5.6,10.7,3,31.0,1,5,11.0,15.0,90.0,29.0,1022.1,1016.6,1.0,5.0,11.7,27.5,0,0,0
87064,24.3,32.1,0.0,6.0,10.7,9,33.0,10,2,15.0,20.0,77.0,59.0,1014.3,1011.2,6.0,5.0,27.8,29.9,0,0,0
116880,14.3,25.0,0.0,5.2,9.6,2,46.0,9,9,24.0,30.0,50.0,28.0,1025.8,1024.5,4.0,2.0,20.1,22.8,0,0,0
93035,23.3,33.2,0.0,8.0,9.6,1,37.0,9,4,19.0,30.0,62.0,58.0,1015.2,1011.3,7.0,5.0,29.8,30.5,0,0,0
35016,18.4,25.3,1.4,5.4,1.6,0,37.0,0,4,20.0,28.0,67.0,54.0,1024.6,1021.9,7.0,7.0,22.3,24.5,1,1,1
120073,15.0,24.6,0.0,5.2,9.6,2,39.0,8,10,17.0,17.0,60.0,35.0,1025.8,1024.3,4.0,2.0,19.1,23.1,0,0,0
38021,13.2,30.6,0.0,8.8,10.7,1,48.0,0,3,24.0,19.0,57.0,34.0,1021.7,1017.3,1.0,2.0,19.2,28.7,0,0,0
135103,15.0,35.1,0.0,7.6,11.5,10,37.0,0,0,17.0,15.0,22.0,13.0,1016.0,1011.4,1.0,0.0,25.2,33.9,0,0,0
70360,10.7,33.5,0.0,7.8,10.2,6,57.0,10,0,13.0,11.0,43.0,26.0,1018.9,1014.3,0.0,1.0,15.6,31.4,0,0,0
99159,3.6,29.3,0.0,3.6,10.6,6,52.0,4,3,13.0,26.0,79.0,17.0,1019.1,1013.5,2.0,6.0,11.2,27.7,0,0,0
102520,7.2,29.0,0.0,4.4,10.9,4,31.0,4,6,11.0,9.0,51.0,18.0,1017.1,1014.9,1.0,2.0,17.8,27.5,0,0,0
87430,24.7,31.4,0.0,5.2,10.5,5,24.0,2,3,7.0,13.0,83.0,77.0,1008.6,1005.6,7.0,6.0,29.3,30.7,0,0,0
117246,20.9,26.5,0.0,7.6,2.2,9,41.0,9,2,19.0,24.0,61.0,54.0,1012.4,1011.7,6.0,7.0,23.5,24.8,0,0,0
84399,19.0,28.8,0.0,6.4,10.5,0,28.0,8,2,7.0,11.0,57.0,52.0,1013.4,1011.0,1.0,2.0,24.6,26.9,0,0,0
105517,15.5,30.6,0.0,8.4,11.2,4,33.0,4,4,13.0,9.0,32.0,16.0,1016.0,1014.0,0.0,3.0,20.6,29.1,0,0,0
65284,9.5,25.9,0.0,5.2,11.2,8,30.0,6,8,7.0,13.0,87.0,32.0,1019.8,1016.3,1.0,1.0,13.5,24.5,0,0,0
99525,9.2,27.2,0.0,5.2,10.4,11,33.0,4,3,13.0,19.0,89.0,27.0,1018.6,1015.7,0.0,1.0,13.9,26.3,0,0,0
120439,20.7,27.3,0.0,7.6,2.2,9,31.0,9,9,11.0,15.0,68.0,57.0,1012.3,1011.4,6.0,7.0,22.5,24.6,0,0,0
40935,15.5,23.8,1.2,4.2,7.5,11,50.0,13,9,19.0,26.0,83.0,67.0,1017.2,1014.9,7.0,4.0,17.3,21.5,1,1,1
129401,10.1,21.1,0.0,3.8,10.7,7,24.0,7,2,13.0,13.0,80.0,51.0,1022.1,1018.3,1.0,1.0,13.1,20.4,0,0,0
78296,8.8,26.7,0.0,5.2,11.2,8,19.0,0,9,7.0,9.0,99.0,35.0,1019.9,1016.1,1.0,1.0,11.5,25.0,0,0,0
70726,9.4,29.9,0.0,5.8,10.5,4,24.0,9,5,7.0,9.0,51.0,18.0,1018.1,1015.3,0.0,0.0,16.2,28.3,0,0,0
44524,5.6,18.9,0.0,3.8,8.0,9,33.0,10,0,13.0,22.0,79.0,49.0,1025.8,1023.5,7.0,6.0,12.5,17.7,0,0,0
126969,7.7,20.9,0.0,1.4,9.4,7,30.0,7,2,17.0,19.0,90.0,56.0,1027.6,1024.0,5.0,1.0,10.0,18.1,0,0,0
59847,3.8,20.7,0.0,2.8,8.8,0,33.0,14,0,7.0,13.0,94.0,39.0,1025.5,1022.3,1.0,0.0,10.7,20.3,0,0,0
68291,10.3,26.0,0.0,6.0,10.6,4,19.0,4,4,15.0,13.0,53.0,26.0,1022.1,1018.4,1.0,1.0,16.8,25.4,0,0,0
72867,6.3,23.5,0.2,2.6,9.9,5,28.0,3,5,11.0,13.0,64.0,29.0,1023.2,1019.8,1.0,1.0,13.7,23.1,0,0,0
20729,19.7,24.2,0.0,2.4,6.3,5,72.0,5,5,24.0,28.0,79.0,63.0,1011.5,1008.2,5.0,7.0,22.3,22.9,0,1,1
118002,15.3,20.9,0.0,5.0,8.4,12,46.0,10,11,7.0,22.0,67.0,42.0,1012.1,1014.0,2.0,3.0,18.8,19.2,0,0,0
114809,12.1,22.1,0.0,5.0,8.4,11,56.0,8,12,15.0,35.0,64.0,39.0,1012.3,1014.2,2.0,3.0,19.4,20.1,0,0,0
90965,18.3,29.3,0.0,6.0,10.7,1,35.0,10,4,13.0,28.0,58.0,47.0,1015.1,1012.4,7.0,3.0,26.3,28.5,0,0,0
84997,20.2,30.2,0.0,5.8,11.0,9,46.0,8,2,20.0,35.0,57.0,48.0,1013.8,1010.8,2.0,6.0,26.3,28.5,0,0,0
6050,12.3,24.6,0.0,5.0,9.9,0,31.0,2,9,15.0,15.0,58.0,30.0,1021.8,1018.0,4.0,1.0,17.9,23.7,0,0,0
44889,7.4,17.8,0.0,3.8,7.7,9,35.0,10,0,11.0,20.0,75.0,56.0,1026.4,1023.6,7.0,7.0,13.7,16.2,0,0,0
62847,8.1,24.0,0.0,4.0,10.3,6,37.0,3,5,26.0,17.0,48.0,29.0,1024.8,1021.4,0.0,1.0,16.3,22.9,0,0,0
103089,13.9,29.5,0.0,8.6,9.6,5,43.0,4,5,26.0,22.0,23.0,14.0,1018.6,1014.7,1.0,1.0,21.6,29.0,0,0,0
136216,24.3,34.4,0.0,6.0,10.8,0,37.0,2,9,22.0,22.0,59.0,34.0,1011.5,1007.5,5.0,7.0,28.3,33.8,0,0,0
100087,9.5,25.3,0.0,5.8,10.4,4,37.0,4,4,15.0,17.0,34.0,19.0,1020.5,1016.9,1.0,2.0,19.3,24.8,0,0,0
97088,8.7,24.3,0.0,2.6,9.9,4,37.0,5,5,17.0,24.0,52.0,26.0,1022.7,1018.6,1.0,0.0,15.7,23.8,0,0,0
81987,16.5,27.2,1.0,4.2,9.8,10,31.0,11,11,11.0,11.0,62.0,43.0,1017.9,1014.4,2.0,3.0,21.9,26.5,0,0,0
133032,15.6,33.5,0.0,8.0,11.2,4,26.0,4,14,17.0,11.0,19.0,15.0,1014.9,1011.1,1.0,1.0,24.4,32.5,0,0,0
66040,9.8,25.1,0.0,4.0,10.3,6,37.0,3,5,26.0,17.0,65.0,27.0,1024.7,1021.1,0.0,1.0,13.5,24.2,0,0,0
